,Influencers,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago,AgeOfTweet,TweetAgeType
1450,BritneySpears,01/15/2018,Proud mommy moment! https://t.co/KeRYfwAnWv,0.5255,0.531,0.0,0.469,868,168,1
1451,BritneySpears,01/14/2018,Seriously though... what more could you ask for? 🔥👒😜 Nachos all the way!! https://t.co/EmUOf51FBl,-0.3147,0.0,0.149,0.851,867,169,1
1452,BritneySpears,01/11/2018,🤓👠📚 https://t.co/kDXpNqtq8f,0.0,0.0,0.0,1.0,866,172,1
1453,BritneySpears,01/10/2018,🐠🦋🐠 So much fun at this beautiful place https://t.co/9rKsn8Tp7u,0.8166,0.517,0.0,0.483,865,173,1
1454,BritneySpears,01/07/2018,👒🎀 https://t.co/LZoWB1mGmP,0.0,0.0,0.0,1.0,864,176,1
1455,BritneySpears,01/07/2018,🏖🏖 https://t.co/aSEh0URVfA,0.0,0.0,0.0,1.0,863,176,1
1456,BritneySpears,01/06/2018,👒🏖👒 Just a sprinkle of paradise!!!!!! https://t.co/ZEUPRDixJ8,0.0,0.0,0.0,1.0,862,176,1
1457,BritneySpears,01/03/2018,Me and my boys enjoying the warm weather!!! 🕶🌴🌊⭐️ https://t.co/3ElQb1lg5R,0.7332,0.436,0.0,0.564,861,179,1
1458,BritneySpears,01/03/2018,"Thank you, Vegas ❤️
📷: Randee St. Nicholas https://t.co/MAAgeqN9V1",0.3612,0.217,0.0,0.783,860,180,2
1459,BritneySpears,01/01/2018,2018 shenanigans with Sam 🤷‍♀️👒🤷‍♀️ https://t.co/1zGePhJoyM,0.0,0.0,0.0,1.0,859,182,2
1460,BritneySpears,01/01/2018,"It’s almost showtime! I just want to say thank you to the #PieceOfMe cast and crew, the city of Las Vegas, and all… https://t.co/lKpeQgL5zT",0.4269,0.154,0.0,0.846,858,182,2
1461,BritneySpears,12/31/2017,"Tonight is the night! Saying goodbye both to Vegas and 2017! It’s bittersweet, but I’m looking forward to an amazin… https://t.co/rZAUkaHGsc",-0.1862,0.0,0.08,0.92,857,183,2
1462,BritneySpears,12/30/2017,"RT @TheBritneyArmy: Get ready for @NYRE with the official @spotify playlist featuring @britneyspears!!! 🎉 #BRITNEYxRockinEve
https://t.co/O…",0.7249,0.288,0.0,0.712,856,184,2
1463,BritneySpears,12/29/2017,Enjoying the holiday break! 👟🍎 https://t.co/iht7brTk9f,0.75,0.615,0.0,0.385,855,185,2
1464,BritneySpears,12/24/2017,Maddie is going to be the best big sister!!! So happy for you @jamielynnspears!!!! Love you all sooo much!!! 💕 https://t.co/aTQnCrmh6V,0.9461,0.43,0.0,0.57,854,190,2
1465,BritneySpears,12/24/2017,Awwww your family is so adorable!!! Merry Christmas to you all ❤️🎄 https://t.co/Y83hpTUhBH,0.868,0.444,0.0,0.556,853,190,2
1466,BritneySpears,12/23/2017,We are all Dreamers ✨ Tell Congress to pass the #DreamAct https://t.co/VRw2xORG97 https://t.co/TjAbL8UiYi,0.3182,0.161,0.0,0.839,852,191,2
1467,BritneySpears,12/22/2017,Denmark!! See you at @Smukfest on August 8th!! ✨ #SMUK18 https://t.co/MI3yu6DKq7,0.5374,0.257,0.0,0.743,851,192,2
1468,BritneySpears,12/21/2017,🍎🍎🍎 https://t.co/txYPEpxIJK,0.0,0.0,0.0,1.0,850,193,2
1469,BritneySpears,12/21/2017,Going to be ending 2017 with the last #PieceOfMe show ever and a special performance on @NYRE!! Tune in to ABC on 1… https://t.co/ouavykB0dD,0.508,0.13,0.0,0.87,849,193,2
1470,BritneySpears,12/19/2017,https://t.co/7dmZe9a0QA,0.0,0.0,0.0,1.0,848,195,2
1471,BritneySpears,12/11/2017,Today is the last day to enter to win a trip for 2 to Las Vegas and join me for the final #PieceOfMe show! Don’t mi… https://t.co/lDIonrOsdT,0.7424,0.215,0.0,0.785,847,202,2
1472,BritneySpears,12/06/2017,👠 https://t.co/h0XVqESSPI,0.0,0.0,0.0,1.0,846,208,2
1473,BritneySpears,12/05/2017,👒👠👒 https://t.co/1V1s3Wz3Pf,0.0,0.0,0.0,1.0,845,209,2
1474,BritneySpears,12/03/2017,"Thanks again for all the birthday love yesterday!!! For those who donated to the LSBA, show me a screenshot of your… https://t.co/7GivtUXnu2",0.8392,0.296,0.0,0.704,844,210,2
1475,BritneySpears,12/03/2017,@TheEllenShow You always crack me up!!! Thanks Ellen!! ❤️,0.6209,0.311,0.0,0.689,843,211,2
1476,BritneySpears,12/03/2017,@MileyCyrus Thanks Miley ❤️❤️❤️,0.4404,0.492,0.0,0.508,842,211,2
1477,BritneySpears,12/03/2017,@charli_xcx Thanks girl!!!!! ✨,0.7482,0.761,0.0,0.239,841,211,2
1478,BritneySpears,12/03/2017,@jamielynnspears Thanks sis!!! Love you 💕🎀,0.8392,0.666,0.0,0.334,840,211,2
1479,BritneySpears,12/02/2017,I decided my birthday wish this year will be to make sure we help the Louisiana School Boards Association as much a… https://t.co/YKWTw71Qk2,0.7717,0.288,0.0,0.712,839,211,2
1480,BritneySpears,12/02/2017,Couldn’t ask for a better way to kick off my birthday ❤️🎂 https://t.co/CnEXXw8lYB,0.4404,0.209,0.0,0.791,838,212,2
1481,BritneySpears,12/02/2017,❤️🌎 #WorldAIDSDay https://t.co/2xa2rLuwJN,0.0,0.0,0.0,1.0,837,212,2
1482,BritneySpears,12/01/2017,🎄🎁👠🎄 https://t.co/d3Q5joFPGK,0.0,0.0,0.0,1.0,836,213,2
1483,BritneySpears,11/30/2017,🎄🌹 https://t.co/2gWD2RDZ5V,0.0,0.0,0.0,1.0,835,214,2
1484,BritneySpears,11/28/2017,Don’t miss your chance to hang out with me at the final #PieceofMe show in Vegas!! Donate to the Louisiana School B… https://t.co/jzUuR8HgA4,0.2462,0.103,0.064,0.834,834,215,2
1485,BritneySpears,11/23/2017,My favorite boys at my house for Thanksgiving!!!! 🦃🦃 https://t.co/qwMDKEjFST,0.6331,0.317,0.0,0.683,833,220,2
1486,BritneySpears,11/23/2017,Happy Thanksgiving!!!! 🦃 https://t.co/h0RCDpve0i,0.7067,0.619,0.0,0.381,832,221,2
1487,BritneySpears,11/23/2017,Don’t you just love getting ready for the holidays?? I think I need another pumpkin spice latte 😜 ☕️ https://t.co/N6H687PBKA,0.8645,0.349,0.0,0.651,831,221,2
1488,BritneySpears,11/22/2017,Found this clip from a photoshoot with the kiddos from a few years ago... it got a little silly 🎀🎀🎀🍎🍎🍎 https://t.co/vwPdR55vaN,-0.0498,0.0,0.066,0.934,830,222,2
1489,BritneySpears,11/22/2017,Can’t believe it’s been a year since the #SlumberParty video was released! This was my favorite scene and outfit!! https://t.co/7YzWb2IZ5l,0.5962,0.177,0.0,0.823,829,222,2
1490,BritneySpears,11/21/2017,Went for a hike the other day and this was my view... so beautiful 👒👒 https://t.co/XfaUhyimxQ,0.7177,0.263,0.0,0.737,828,222,2
1491,BritneySpears,11/16/2017,Always have a ball with this crew... so much fun!! #TBT 🎉🌺🎀🌸🤓😉 https://t.co/2zydCeHzH4,0.6325,0.275,0.0,0.725,827,228,2
1492,BritneySpears,11/15/2017,Support the LSBA for the chance to join me in Vegas on New Year's for the FINAL #PieceofMe show! Donate today for y… https://t.co/t4avdUnvoo,0.7345,0.255,0.0,0.745,826,228,2
1493,BritneySpears,11/14/2017,🌺🍎🌺🍎 https://t.co/IO1qfB8yjJ,0.0,0.0,0.0,1.0,825,230,2
1494,BritneySpears,11/13/2017,😳😳😳😳 https://t.co/y5cwLGGOyi,0.0,0.0,0.0,1.0,824,231,2
1495,BritneySpears,11/13/2017,"Wow!!! So honored to be named Best Resident Performer, Best Production Show, Best Bachelorette Party and Best Bache… https://t.co/nXngqInGPh",0.9838,0.702,0.0,0.298,823,231,2
1496,BritneySpears,11/10/2017,Secret project 😜🍎🌺🍎 https://t.co/tMKdlpGfD8,0.0,0.0,0.0,1.0,822,233,2
1497,BritneySpears,11/09/2017,We’re getting creative at our house lately... 🌺🌸🌷🌸🌺🌸🌷 https://t.co/Ju853q1cCb,0.4404,0.266,0.0,0.734,821,235,2
1498,BritneySpears,11/09/2017,"Tammy Richardson, one of the amazing volunteers from the @NVCCF is nominated for the @NASCAR_FDN #BJFHAward! Let's… https://t.co/FMJ9FZgXVx",0.6239,0.194,0.0,0.806,820,235,2
1499,BritneySpears,11/06/2017,I’m gonna marry chocolate 👠 https://t.co/H8zJlCQDNK,0.0,0.0,0.0,1.0,819,237,2
1500,BritneySpears,11/06/2017,Support the LSBA for your chance to win a trip to hangout with me in Vegas and see the final #PieceOfMe show on NYE… https://t.co/bg2DgeEzpo,0.8176,0.288,0.0,0.712,818,238,2
1501,BritneySpears,11/05/2017,My heart breaks over the news coming out of Texas 💔 My prayers are with the Sutherland Springs community 🙏,-0.4767,0.0,0.129,0.871,817,238,2
1502,BritneySpears,11/05/2017,Donny always makes me smile and happy 💗🍎💗 #PieceOfMe https://t.co/0DgnYR5P6L,0.7351,0.437,0.0,0.563,816,239,2
1503,BritneySpears,11/05/2017,Honored to be part of the grand opening of the new @NVCCF campus today!! This amazing facility is going to help so… https://t.co/aTng5eKefU,0.9391,0.434,0.0,0.566,815,239,2
1504,BritneySpears,11/03/2017,Always love getting to spend an afternoon at one of my favorite spots in Los Angeles 💓💓👠👠🎀 #tbt https://t.co/ZvkXemDDlX,0.802,0.298,0.0,0.702,814,241,2
1505,BritneySpears,11/02/2017,Wow!! Look at these gorgeous heels!! Thank you so much @JLo!!!! 💋👠💎#GiuseppexJennifer https://t.co/uG8DGAQMu4,0.9094,0.534,0.0,0.466,813,242,2
1506,BritneySpears,11/02/2017,Vegas always looks so pretty from above! Happy to be back! See you guys tonight!!!! https://t.co/QwMGi7TLxE,0.8745,0.391,0.0,0.609,812,242,2
1507,BritneySpears,11/01/2017,Sending my love to NYC and those affected by yesterday's senseless tragedy ❤️,-0.2023,0.198,0.283,0.519,811,243,2
1508,BritneySpears,10/31/2017,"So in love with this puppy 🐶
🎃🎃👻🎃🎃 #HappyHalloween https://t.co/eHXfmtiwlb",0.6682,0.309,0.0,0.691,810,243,2
1509,BritneySpears,10/31/2017,LOVE IS BLIND. https://t.co/BlPHzN5SQF,0.3612,0.476,0.331,0.193,809,244,2
1510,BritneySpears,10/31/2017,It’s almost Halloween... wonder what clever neighborhood scares there will be.. 😜😜😜😜😜😜😜😜 Trick or treat!! https://t.co/lQsK0ceTh8,0.5696,0.287,0.165,0.548,808,244,2
1511,BritneySpears,10/30/2017,🖤💛🖤💗 #Blackout10 https://t.co/5rBjdtE6pZ,0.0,0.0,0.0,1.0,807,245,2
1512,BritneySpears,10/25/2017,Wanted some candy 🍭🍡🍬🍭🍬🍡🎂but I ate an acorn instead 🍩🦋🦄👙💋😜🤓 https://t.co/0MCHx3u1jW,0.0,0.0,0.0,1.0,806,249,2
1513,BritneySpears,10/25/2017,These hoodies are a huge hit at our house!! 🍎🎀🍎🎀🍎 https://t.co/DI0kEtPhqr,0.4374,0.243,0.0,0.757,805,250,2
1514,BritneySpears,10/20/2017,"I did this shoot two years ago with my friend @glennnutley... I remember being on my knees, making sure my sons’ ha… https://t.co/cKKlyBKFjI",0.4767,0.212,0.093,0.695,804,254,2
1515,BritneySpears,10/20/2017,👯🍎👯 https://t.co/P97a8gO7Vd,0.0,0.0,0.0,1.0,803,255,2
1516,BritneySpears,10/20/2017,Let's stand together against bullying and show our support the LGBTQ youth for #SpiritDay! Go purple! 💜  … https://t.co/McyVhaZjTH,-0.4184,0.112,0.185,0.703,802,255,2
1517,BritneySpears,10/19/2017,Back on stage tonight! See ya soon!!!! 😜🤓🍎🎉 https://t.co/zN6UJiqOjf,0.0,0.0,0.0,1.0,801,256,2
1518,ArianaGrande,07/02/2018,🌫 https://t.co/hXTdu7ZFiP https://t.co/sz4OULBKbr,0.0,0.0,0.0,1.0,1000,0,1
1519,ArianaGrande,07/02/2018,🍽🌙☁️ https://t.co/1CZ1FvtYK5,0.0,0.0,0.0,1.0,999,0,1
1520,ArianaGrande,07/01/2018,i try my sweets 🍽 https://t.co/Qo7Ub3cZ4k,0.4939,0.286,0.0,0.714,998,1,1
1521,ArianaGrande,07/01/2018,yea it’s v exciting https://t.co/FSEf65zsjL,0.4939,0.516,0.0,0.484,997,1,1
1522,ArianaGrande,07/01/2018,= https://t.co/pcTmPpmIbS,0.0,0.0,0.0,1.0,996,1,1
1523,ArianaGrande,07/01/2018,cloud &gt; https://t.co/y7xu2YU0HD,0.0,0.0,0.0,1.0,995,1,1
1524,ArianaGrande,07/01/2018,☁️ ♡ https://t.co/DKvvWZBm2T,0.0,0.0,0.0,1.0,994,1,1
1525,ArianaGrande,07/01/2018,@ColleenB123 and teach your child all the strange space &amp; marine biology facts it will never need to know,-0.2023,0.0,0.091,0.909,993,1,1
1526,ArianaGrande,07/01/2018,@ColleenB123 i love u so much more i KNEW immediately. i cant wait to hug u.,0.3911,0.251,0.152,0.597,992,1,1
1527,ArianaGrande,07/01/2018,@Iouisrem omg hbd !,0.0,0.0,0.0,1.0,991,1,1
1528,ArianaGrande,07/01/2018,@sweetenerari hbd baby,0.0,0.0,0.0,1.0,990,1,1
1529,ArianaGrande,07/01/2018,@agbdavidson so happy for her. and can’t wait to meet the tiny human !,0.6468,0.263,0.0,0.737,989,1,1
1530,ArianaGrande,07/01/2018,@agbdavidson i knew it. for some reason. she was like hey can u call me ? and i was like omg pregnant.,0.6124,0.238,0.0,0.762,988,1,1
1531,ArianaGrande,07/01/2018,@goodnightdeIuxe the bottle comes out of the cloud ! it’s so cute,0.632,0.294,0.0,0.706,987,1,1
1532,ArianaGrande,07/01/2018,love ʸᵘʰ i do,0.6369,0.677,0.0,0.323,986,1,1
1533,ArianaGrande,07/01/2018,@greedyillusion  https://t.co/kLR5qK8BQH,0.0,0.0,0.0,1.0,985,1,1
1534,ArianaGrande,07/01/2018,@arianapotion ʸᵘʰs i do,0.0,0.0,0.0,1.0,984,1,1
1535,ArianaGrande,07/01/2018,@greedyillusion oooo i want to show u the packaging,0.0772,0.178,0.0,0.822,983,1,1
1536,ArianaGrande,07/01/2018,@biebbsspurpose i really havent ! y’all have usually heard waaaay more by now aren’t u proud of me,0.5255,0.195,0.0,0.805,982,1,1
1537,ArianaGrande,07/01/2018,@godisblazed i don’t mute y’all u my babies,0.0,0.0,0.0,1.0,981,1,1
1538,ArianaGrande,07/02/2018,🌫 https://t.co/hXTdu7ZFiP https://t.co/sz4OULBKbr,0.0,0.0,0.0,1.0,980,0,1
1539,ArianaGrande,07/02/2018,🍽🌙☁️ https://t.co/1CZ1FvtYK5,0.0,0.0,0.0,1.0,979,0,1
1540,ArianaGrande,07/01/2018,i try my sweets 🍽 https://t.co/Qo7Ub3cZ4k,0.4939,0.286,0.0,0.714,978,1,1
1541,ArianaGrande,07/01/2018,yea it’s v exciting https://t.co/FSEf65zsjL,0.4939,0.516,0.0,0.484,977,1,1
1542,ArianaGrande,07/01/2018,= https://t.co/pcTmPpmIbS,0.0,0.0,0.0,1.0,976,1,1
1543,ArianaGrande,07/01/2018,cloud &gt; https://t.co/y7xu2YU0HD,0.0,0.0,0.0,1.0,975,1,1
1544,ArianaGrande,07/01/2018,☁️ ♡ https://t.co/DKvvWZBm2T,0.0,0.0,0.0,1.0,974,1,1
1545,ArianaGrande,07/01/2018,@ColleenB123 and teach your child all the strange space &amp; marine biology facts it will never need to know,-0.2023,0.0,0.091,0.909,973,1,1
1546,ArianaGrande,07/01/2018,@ColleenB123 i love u so much more i KNEW immediately. i cant wait to hug u.,0.3911,0.251,0.152,0.597,972,1,1
1547,ArianaGrande,07/01/2018,@Iouisrem omg hbd !,0.0,0.0,0.0,1.0,971,1,1
1548,ArianaGrande,07/01/2018,@sweetenerari hbd baby,0.0,0.0,0.0,1.0,970,1,1
1549,ArianaGrande,07/01/2018,@agbdavidson so happy for her. and can’t wait to meet the tiny human !,0.6468,0.263,0.0,0.737,969,1,1
1550,ArianaGrande,07/01/2018,@agbdavidson i knew it. for some reason. she was like hey can u call me ? and i was like omg pregnant.,0.6124,0.238,0.0,0.762,968,1,1
1551,ArianaGrande,07/01/2018,@goodnightdeIuxe the bottle comes out of the cloud ! it’s so cute,0.632,0.294,0.0,0.706,967,1,1
1552,ArianaGrande,07/01/2018,love ʸᵘʰ i do,0.6369,0.677,0.0,0.323,966,1,1
1553,ArianaGrande,07/01/2018,@greedyillusion  https://t.co/kLR5qK8BQH,0.0,0.0,0.0,1.0,965,1,1
1554,ArianaGrande,07/01/2018,@arianapotion ʸᵘʰs i do,0.0,0.0,0.0,1.0,964,1,1
1555,ArianaGrande,07/01/2018,@greedyillusion oooo i want to show u the packaging,0.0772,0.178,0.0,0.822,963,1,1
1556,ArianaGrande,07/01/2018,@biebbsspurpose i really havent ! y’all have usually heard waaaay more by now aren’t u proud of me,0.5255,0.195,0.0,0.805,962,1,1
1557,ArianaGrande,07/01/2018,@godisblazed i don’t mute y’all u my babies,0.0,0.0,0.0,1.0,961,1,1
1558,ArianaGrande,07/01/2018,"@godisblazed no, rose",-0.296,0.0,0.524,0.476,960,1,1
1559,ArianaGrande,07/01/2018,@buntybutera @tearsuscry happy giaw month to u baby !,0.6114,0.4,0.0,0.6,959,1,1
1560,ArianaGrande,07/01/2018,@tearsuscry hmmmmm,0.0,0.0,0.0,1.0,958,1,1
1561,ArianaGrande,07/01/2018,i logged on at the right time https://t.co/8sVTPVT7id,0.0,0.0,0.0,1.0,957,1,1
1562,ArianaGrande,07/01/2018,love ʸᵘʰ more https://t.co/6A4UPBonKe,0.6369,0.583,0.0,0.417,956,1,1
1563,ArianaGrande,07/01/2018,omg https://t.co/jVIq1FTWGo,0.0,0.0,0.0,1.0,955,1,1
1564,ArianaGrande,07/01/2018,🌫 ♡ https://t.co/KhNWi3jUTb,0.0,0.0,0.0,1.0,954,1,1
1565,ArianaGrande,06/30/2018,ɹǝuǝʇǝǝʍs 🌫 https://t.co/kgaHLWjUeK https://t.co/pi5FukIk0W,0.0,0.0,0.0,1.0,953,2,1
1566,ArianaGrande,06/30/2018,@onelovesbutera me fuckin too but he’s busy being an eyebrow / lash extension king ! so proud of him,0.7769,0.265,0.0,0.735,952,2,1
1567,ArianaGrande,06/30/2018,@grandesliving ☕️,0.0,0.0,0.0,1.0,951,2,1
1568,ArianaGrande,06/30/2018,@arianasgrnds omg honeymoon ave duhhhhh,0.0,0.0,0.0,1.0,950,2,1
1569,ArianaGrande,06/30/2018,@agbdavidson kb 100%,0.0,0.0,0.0,1.0,949,2,1
1570,ArianaGrande,06/30/2018,@jonygrandee oh trust me so do we lmao 🙈 he’s very wonderful at what he does tho,0.9092,0.433,0.0,0.567,948,2,1
1571,ArianaGrande,06/30/2018,@bettersoffs sksjsjs don’t it’s ok i understand,0.296,0.306,0.0,0.694,947,2,1
1572,ArianaGrande,06/30/2018,@blowsitaIl yuh yuh yuh !,0.0,0.0,0.0,1.0,946,2,1
1573,ArianaGrande,06/30/2018,@nyczach yooooo wanna hear something i was afraid to tell y’all bc i didn’t want u to worry but i didn’t even do th… https://t.co/iZ7zF9zGA7,-0.2023,0.052,0.088,0.86,945,2,1
1574,ArianaGrande,06/30/2018,luh you so much https://t.co/W9i76NWFGj,0.0,0.0,0.0,1.0,944,2,1
1575,ArianaGrande,06/30/2018,sksjsjsj https://t.co/w4B87oxUdV,0.0,0.0,0.0,1.0,943,2,1
1576,ArianaGrande,06/30/2018,oh ........... https://t.co/MIcTrVFgJY,0.0,0.0,0.0,1.0,942,2,1
1577,ArianaGrande,06/30/2018,@bettersoffs @rightheresus good bb. love you guys. have a good night pls!,0.8908,0.623,0.0,0.377,941,2,1
1578,ArianaGrande,06/30/2018,@grandesrole @rightheresus thank u sm,0.3612,0.455,0.0,0.545,940,2,1
1579,ArianaGrande,06/30/2018,@rightheresus i’m like ...... pretty good,0.8225,0.741,0.0,0.259,939,2,1
1580,ArianaGrande,06/30/2018,@justgrandeit @ttylgrande mmm hmmmm !,0.0,0.0,0.0,1.0,938,2,1
1581,ArianaGrande,06/30/2018,@remdrops @theIightiscomin sksjsjsj we’ve literally been working on getting our lil dwt project to u nonstop ! thes… https://t.co/SHya6iWTTL,0.0,0.0,0.0,1.0,937,2,1
1582,ArianaGrande,06/29/2018,@bigtitsariana IT WAS A BDAY GIFT,0.5622,0.476,0.0,0.524,936,2,1
1583,ArianaGrande,06/29/2018,@moonlightmiguel amdjsksjjsjs,0.0,0.0,0.0,1.0,935,2,1
1584,ArianaGrande,06/29/2018,@fvocus .,0.0,0.0,0.0,1.0,934,2,1
1585,ArianaGrande,06/29/2018,@rightheresus @notearsnjh @lightissgrande @blazedbyari @apeshitdeluxe indeed,0.0,0.0,0.0,1.0,933,3,1
1586,ArianaGrande,06/29/2018,@notearsnjh @lightissgrande @blazedbyari @apeshitdeluxe yummy ones,0.5267,0.405,0.0,0.595,932,3,1
1587,ArianaGrande,06/29/2018,"@moonofari you’ll never know 
only one
dw &amp; be alright are tied",0.25,0.154,0.0,0.846,931,3,1
1588,ArianaGrande,06/29/2018,@lightissgrande @blazedbyari @apeshitdeluxe it’s so me,0.0,0.0,0.0,1.0,930,3,1
1589,ArianaGrande,06/29/2018,@godisawomanag !,0.0,0.0,0.0,1.0,929,3,1
1590,ArianaGrande,06/29/2018,@grandekordei @blazedbyari @apeshitdeluxe collect me,0.0,0.0,0.0,1.0,928,3,1
1591,ArianaGrande,06/29/2018,@defendgrande @blazedbyari @apeshitdeluxe 🍴,0.0,0.0,0.0,1.0,927,3,1
1592,ArianaGrande,06/29/2018,@minajcum @blazedbyari @apeshitdeluxe oof r we fighting,-0.3612,0.0,0.333,0.667,926,3,1
1593,ArianaGrande,06/29/2018,@blazedbyari @apeshitdeluxe for now,0.0,0.0,0.0,1.0,925,3,1
1594,ArianaGrande,06/29/2018,@bettersoffs for now,0.0,0.0,0.0,1.0,924,3,1
1595,ArianaGrande,06/29/2018,@bettersoffs only one,0.0,0.0,0.0,1.0,923,3,1
1596,ArianaGrande,06/29/2018,@apeshitdeluxe i’m back &amp; i feel like they’re tied although so very different,0.3612,0.185,0.0,0.815,922,3,1
1597,ArianaGrande,06/29/2018,@apeshitdeluxe like i love u SO much im laughing,0.8962,0.73,0.0,0.27,921,3,1
1598,ArianaGrande,06/29/2018,@apeshitdeluxe omG you’re the meanest i love u so so so much tho even tho tasteless sksjsjshsks,0.6369,0.231,0.0,0.769,920,3,1
1599,ArianaGrande,06/29/2018,@behoeright @apeshitdeluxe @grandesliving anys i love u,0.6369,0.512,0.0,0.488,919,3,1
1600,ArianaGrande,06/29/2018,@gagasgrande omg love u. hugging u from here.,0.7906,0.583,0.0,0.417,918,3,1
1601,ArianaGrande,06/29/2018,@privilegedboca @JasperButera @sunkissedhanna i love u more,0.6369,0.512,0.0,0.488,917,3,1
1602,ArianaGrande,06/29/2018,@sidestoside @JasperButera @sunkissedhanna no but i love u sm,0.7351,0.468,0.129,0.403,916,3,1
1603,ArianaGrande,06/29/2018,@betteroffdeIuxe @JasperButera @sunkissedhanna ok all of them,0.296,0.268,0.0,0.732,915,3,1
1604,ArianaGrande,06/29/2018,@grandesliving oooo i meant single,0.0,0.0,0.0,1.0,914,3,1
1605,ArianaGrande,06/29/2018,@collectcaIls @JasperButera @sunkissedhanna !,0.0,0.0,0.0,1.0,913,3,1
1606,ArianaGrande,06/29/2018,@arianaclout @JasperButera @sunkissedhanna so r u my cutie omg,0.4173,0.317,0.0,0.683,912,3,1
1607,ArianaGrande,06/29/2018,@JasperButera @sunkissedhanna i don’t like to hype y’all up but a hundred percent,0.1901,0.149,0.0,0.851,911,3,1
1608,ArianaGrande,06/29/2018,@mariesweeteners @badcisions @jonygrandee you’ll see,0.0,0.0,0.0,1.0,910,3,1
1609,ArianaGrande,06/29/2018,@Ieftstocry @badcisions @jonygrandee can’t,0.0,0.0,0.0,1.0,909,3,1
1610,ArianaGrande,06/29/2018,@remslovato @badcisions @jonygrandee yea,0.0,0.0,0.0,1.0,908,3,1
1611,ArianaGrande,06/29/2018,@buterassheesh @jonygrandee ok tru,0.296,0.423,0.0,0.577,907,3,1
1612,ArianaGrande,06/29/2018,@badcisions @jonygrandee 🌘🌫👩🏼‍⚖️☁️🌎🕯🌙🐱🎨👼🏼🌌🐺,0.0,0.0,0.0,1.0,906,3,1
1613,ArianaGrande,06/29/2018,@jonygrandee babies it’s not that deep ! these are jus the emojis i like 🙈,0.4199,0.177,0.0,0.823,905,3,1
1614,ArianaGrande,06/29/2018,⚡️ https://t.co/Q2qZE5DFBS,0.0,0.0,0.0,1.0,904,3,1
1615,ArianaGrande,06/29/2018,i love u,0.6369,1.0,0.0,0.0,903,3,1
1616,ArianaGrande,06/29/2018,@sweetnrsus it’s coming,0.0,0.0,0.0,1.0,902,3,1
1617,ArianaGrande,06/29/2018,@letmeIoveyou @GRANDESDEVOTlON ok werk even tho we’re celebrating at midnight. u in ?,0.7096,0.396,0.0,0.604,901,3,1
1618,ArianaGrande,06/29/2018,@sweetenersammy this ones jus for me 🙈😇,0.0,0.0,0.0,1.0,900,3,1
1619,ArianaGrande,06/29/2018,@GRANDESDEVOTlON is it 48 or 49 i-,0.0,0.0,0.0,1.0,899,3,1
1620,ArianaGrande,06/29/2018,@bealrightdeluxe @notearsttocry @theway fuck i love y’all both sooooo much more fr,0.1779,0.251,0.21,0.539,898,3,1
1621,ArianaGrande,06/29/2018,@notearsttocry i cant tell u how hard we just laughed,0.51,0.417,0.0,0.583,897,3,1
1622,ArianaGrande,06/29/2018,"@selfloveari hi it’s courtney 
1. r.e.m.
2. better off 
3. sweetener
4. pete
5. goodnight n go",0.4404,0.162,0.0,0.838,896,3,1
1623,ArianaGrande,06/29/2018,@selfloveari omg inquiring now,0.0,0.0,0.0,1.0,895,3,1
1624,ArianaGrande,06/29/2018,we could jus ... https://t.co/d172UF5KcS,0.0,0.0,0.0,1.0,894,3,1
1625,ArianaGrande,06/28/2018,🌫,0.0,0.0,0.0,1.0,893,3,1
1626,ArianaGrande,06/28/2018,if u can beliiiieeeeeeeve mmmm you’re such a dream to me,0.25,0.2,0.0,0.8,892,3,1
1627,ArianaGrande,06/28/2018,sleeeeeeeeeep,0.0,0.0,0.0,1.0,891,3,1
1628,ArianaGrande,06/28/2018,yuh,0.0,0.0,0.0,1.0,890,3,1
1629,ArianaGrande,06/28/2018,boy you’re sucha dream to me,0.25,0.286,0.0,0.714,889,3,1
1630,ArianaGrande,06/28/2018,"RT @RepublicRecords: 𝐒𝐰𝐞𝐞𝐭𝐞𝐧𝐞𝐫
𝐒𝐰𝐞𝐞𝐭𝐞𝐧𝐞𝐫 
𝐒𝐰𝐞𝐞𝐭𝐞𝐧𝐞𝐫 

Pre-order @ArianaGrande's new album // Out 8.17
↳ https://t.co/7rXownGX5Q https://t.c…",0.0,0.0,0.0,1.0,888,3,1
1631,ArianaGrande,06/28/2018,@RAINEGRANDE i do,0.0,0.0,0.0,1.0,887,4,1
1632,ArianaGrande,06/28/2018,@grandemeester HAHAHAH,0.0,0.0,0.0,1.0,886,4,1
1633,ArianaGrande,06/28/2018,@notearslexi omg my sometimes pants look great hello,0.6249,0.369,0.0,0.631,885,4,1
1634,ArianaGrande,06/28/2018,@ntltckay love u more,0.6369,0.677,0.0,0.323,884,4,1
1635,ArianaGrande,06/28/2018,@kelanigrande never,0.0,0.0,0.0,1.0,883,4,1
1636,ArianaGrande,06/28/2018,@invisibleseas @sweetaner sksjsjskjsjsn,0.0,0.0,0.0,1.0,882,4,1
1637,ArianaGrande,06/28/2018,@sweetaner i tried wearing jeans today i felt like my legs were braided. we’ll see.,0.3612,0.172,0.0,0.828,881,4,1
1638,ArianaGrande,06/28/2018,@minajcum i’m crying wtf is this,-0.7845,0.0,0.633,0.367,880,4,1
